"","mz","intercept","label_effect","t_value","p_value","log2_foldchange","neg_log10_p"
"84",278.080993865728,22914.7336050655,-1836.34239582685,-1.1856929399787,0.235743583652349,-0.120510755105235,0.62756011883369
"85",279.086351853171,8610.5488579065,-820.927734268411,-1.11546243376073,0.264652307920275,-0.144552042232507,0.577324314358639
"86",279.112630422547,1249.53701007754,587.034629580372,1.89366830595817,0.0582690507254744,0.555621539482636,1.23456205704365
"87",280.060486061664,1325.21972926663,2828.61623736983,2.15889445056889,0.030858356504911,1.64821265896558,1.5106272078858
"88",280.091660658534,2290.93985720705,-199.255059595613,-1.0961910549082,0.272995173363178,-0.131274121025238,0.563845031348505
"89",281.069735708065,726.969970800298,1109.70392761875,2.47857309541929,0.0131909080027857,1.3371278219936,1.87972530854562
"90",281.128339536291,7330.16170077038,1160.11484164362,0.7184184958226,0.472499285860012,0.211966521466567,0.325598843551101
"91",282.076318986423,1140.59369018993,947.28280251106,2.07645131156767,0.0378522297631799,0.872251415726377,1.42190853240374
"92",282.131514372585,1637.34815491019,236.072519633965,0.639950085517083,0.522205050533692,0.194313771949902,0.282158932190772
"93",284.067163192006,904.899846136262,611.250283719199,1.78030038297627,0.075026814495942,0.744582587505847,1.12478349252362
"94",285.050409152124,5691.46823778971,-1318.67172145333,-5.80143421975073,6.57500898171293e-09,-0.380244659424678,8.18210364957498
"95",285.065356809073,696.031006619685,1120.01131260256,2.47952945236041,0.0131555864814792,1.38357434068827,1.88088978611932
"96",286.051785439066,2248.00715105394,-566.015968496293,-5.5425956558028,2.9802050272032e-08,-0.418476482246808,7.52575385702441
"97",286.073111854587,917.486863734822,1871.87150365888,2.98580926595449,0.00282828988741757,1.60417389168793,2.54847607929746
"98",287.081208450123,49417.0086158039,73986.8134154095,3.25326306832839,0.00114087823033526,1.32030749090562,2.94276070677862
"99",287.102163749791,637.132059415295,2073.92030707508,3.2542400921409,0.00113696144840481,2.08918864206231,2.94425426093136
"100",288.065299137949,7093.683392979,10138.8528782995,3.00338544926354,0.00266994039347113,1.28052820582055,2.57349843416933
"101",288.085550813792,13894.3452262763,17836.4908770733,3.11220731421472,0.00185694045202078,1.19138768772488,2.73120202290181
"102",289.04546286152,945.703583812096,-355.364691526859,-3.9718929145831,7.13037735592392e-05,-0.679844672407997,4.14688748567985
"103",289.071340130314,6161.00200220854,2900.1090536125,1.68956868016327,0.0911105020699625,0.556522957077881,1.04043156014932
"104",289.096802060188,33522.1612107566,36968.9447645792,2.89144848428087,0.00383470455406532,1.07232607667033,2.41626809077155
"105",290.080599840239,12105.5934353665,3754.89668033719,1.71162846442824,0.0869651592507555,0.389763549156709,1.06065470342419
"106",290.102645589088,14914.4483738611,12062.3919881568,2.7077686810829,0.00677372166705625,0.855010764724426,2.16917265253122
"107",291.08436308252,4492.83845302363,1318.62193644465,1.71666041400798,0.0860412370299846,0.371273562419473,1.06529335431161
"108",291.112116793971,30664.3128802725,7764.40066388514,1.8959556021477,0.0579659155780693,0.325624057218873,1.23682730001563
"109",292.061103838118,852.267197490318,534.641087312946,2.24888268277906,0.0245199610425745,0.702494675261446,1.61048022416212
"110",292.095978782703,3234.28810872679,1067.91057446706,1.83365674072178,0.0667049638583392,0.411625953454097,1.175841846802
"111",292.117100876071,9894.69818480847,1872.88370625448,1.58580974615862,0.112782474158381,0.250090285897236,0.947758382335483
"112",293.094058090719,2511.42581278972,1026.72024071012,1.82163948001786,0.0685097063722191,0.494486944627375,1.16424789383222
"113",293.127384836512,12100.0207814313,-1068.54482703579,-1.38076597323027,0.16735092892295,-0.13338369631453,0.776371872639985
"114",294.075906158009,19440.1650433723,529.385411218751,0.528982864965303,0.596817336556217,0.0387613886476158,0.224158569815977
"115",294.131784724364,2831.13116371119,-357.254016989754,-1.9214385199209,0.0546764462251853,-0.194604731987717,1.26219972078578
"116",295.080124238966,5296.17211646846,392.367989411716,1.29569933051418,0.195079092117008,0.103108442017998,0.709789274248664
"117",295.143518893137,3865.28352012134,636.543149771781,0.856405095475715,0.39177374719285,0.219936270667565,0.406964669493088
"118",296.086789258113,1171.50099470015,39.6907639796643,0.427487827974345,0.669024048908937,0.04806911476252,0.174558270691477
"119",297.065609931428,1559.0133717545,3092.02473710145,2.60445078772617,0.00920216351407566,1.57691945863748,2.03611005398474
"120",298.072218981699,1489.19239160785,2729.4015937438,2.59345635525027,0.00950165981957751,1.50223209291125,2.02220052234083
"121",299.057431088608,1757.9655742345,1079.70165801261,1.49734615453625,0.134303211181623,0.690798598407673,0.871913603252457
"122",299.080774526407,2498.17329428163,4338.08709576545,2.57496251314476,0.0100250951344437,1.45233379179591,1.99891149739427
"123",300.065143874252,8632.93239543165,4983.96674077312,1.61289731165873,0.106766819362777,0.657475611853359,0.971563694934729
"124",300.087028894236,3171.22962459102,1215.45634113603,1.69847603320672,0.0894179523937501,0.468089085450355,1.04857527938274
"125",301.071476210985,6110.50075328725,3299.4910473328,1.66853101966705,0.09521035943231,0.622902852648401,1.02131579531807
"126",301.095505949205,2707.32309904865,2215.99766011458,2.14365298954533,0.0320607015653447,0.862764662785268,1.49402697846895
"127",302.080184226746,10206.6272303371,5024.64427571736,1.74800725653717,0.0804627708898498,0.577530175140601,1.09440501574374
"128",302.100990930381,855.862076311932,690.081138636445,2.09658530387094,0.0360303013437163,0.853037100048955,1.44333210558862
"129",303.073517589452,908.624268443238,1426.28946060368,2.32325408473548,0.0201655068424591,1.3616135019169,1.69539085790546
"130",303.08346815375,3149.54360000278,1833.97489906435,1.62901829975039,0.103309145054431,0.662021900830494,0.985861232489252
"131",304.080592475477,1464.40688194445,915.461887586464,1.93218162955694,0.0533370917742458,0.700565564109676,1.27297066807678
"132",305.091836074022,4480.66935999427,3202.03060437911,2.5585456331299,0.010511102372891,0.777899142320539,1.97835173408046
"133",306.075914460542,2102.57664301252,1117.82935833431,2.38606303737695,0.0170298317046202,0.615084192020977,1.76878964388214
"134",306.097244181533,1967.21402319249,817.361004311301,2.35623867250895,0.0184610519970847,0.501303240822448,1.73374355447418
"135",307.079374902094,850.308577646332,425.922319402685,2.5145659532863,0.0119179008926682,0.585830970094421,1.92380023041872
"136",307.107436275087,11178.3525415647,2209.43197268422,1.17976831509036,0.238092374674392,0.260209654761728,0.623254513414373
"137",308.055223144513,3764.29375107988,2913.58840463012,1.25698574506945,0.208758797437379,0.827011419590514,0.680355213578479
"138",308.0911315114,1432.47438725217,384.728530633833,2.75324867249863,0.00590070570015133,0.343210183328265,2.22909604541652
"139",308.110597225473,2638.56609841519,626.967560568496,1.35742040167509,0.174647669387049,0.307564653909269,0.757837205497836
"140",313.060649799471,1298.9233891102,1723.35565125705,2.14372091753368,0.0320552551376772,1.21832052479757,1.49410076208256
"141",314.067623751791,1143.39699790702,2116.99560185373,2.67206270127319,0.00753865607763882,1.51171928939462,2.12270606926114
"142",315.075991727983,34366.3691612902,52779.8605529762,3.27776572419098,0.0010463219678235,1.34244081139265,2.98033465645034
"143",316.060156160671,3786.0624889241,1558.62868241016,1.35956149257966,0.17396873076506,0.497408365179275,0.759528805030953
"144",316.081287640926,13481.1685005735,16586.2320631403,3.0847452804826,0.00203726548059546,1.1572545973586,2.69095237343231
"145",317.067811746575,12282.8420894061,-2152.13841342993,-3.29086104935867,0.000998812360420986,-0.277910033312324,3.0005160918419
