"mz","intercept","label_effect","t_value","p_value","log2_foldchange","neg_log10_p"
301.192279979452,730.539894727063,717.998907295295,2.23422733723645,0.0254681185760081,0.987563364854244,1.59400313678895
302.09392797896,1820.4422006318,981.376522341244,1.33896022061751,0.180583623265476,0.622074681069046,0.743321637455106
303.090958216396,912.534880114149,966.354918075061,2.07162259278431,0.0383006512750026,1.04192884175126,1.41679384110357
305.09224116331,1343.12031698033,1002.74468880901,2.49836637445431,0.0124767170901461,0.804531447544693,1.90389967244137
305.20141192702,1206.69238852967,1004.31424063859,2.26654164442643,0.0234182404062491,0.87364540132033,1.63044573994534
306.088346708643,483.256002235587,212.9931215964,2.47538472804372,0.0133092717904523,0.526815955544108,1.87584570606101
307.106231222112,4345.38210953153,877.453614450793,1.16972602596495,0.242111241085995,0.26535028127813,0.615985046046563
308.106088618235,767.732143686779,162.474007184483,1.20649133320953,0.227628098820599,0.276947426893429,0.642774128878404
315.080418671565,14420.5143869894,25234.5154972772,3.28415852778342,0.00102287368566178,1.45938124328687,2.99017799386077
316.083139186063,4616.94916455634,6768.81961923393,3.13954326432328,0.00169211426254634,1.30221995501675,2.77157031392237
317.095661149884,16547.6439573977,12482.02126431,2.38465165770892,0.0170953000789779,0.810902112805701,1.76712327149796
318.098608263346,3922.51073929536,2571.15116982799,2.44534496467799,0.0144713651472407,0.727254875924752,1.83949049804831
319.103934372647,9647.4253685848,2742.52611110027,1.30082338785938,0.193318914549916,0.360954654355379,0.713725652009804
320.116005262984,2363.24353847266,572.875895076814,1.36301686827876,0.172877194471668,0.313142343884081,0.76226229399247
328.065114768134,1363.36301146659,788.489685228088,1.45948005567716,0.144433026076236,0.658409574926361,0.840333489573151
331.082453524232,3908.63825826827,7386.54779457965,2.24862572213125,0.0245363184995713,1.53097005931033,1.61019059952522
332.084137554683,959.445265332948,1113.48423829674,2.11017960433878,0.0348428886161327,1.1113986433178,1.45788584740595
333.090861317555,12469.6123329882,8893.70977343423,3.45994601693386,0.000540283690371512,0.776719396959687,3.26737814237856
334.100916255607,5880.06215679472,2884.23000661654,3.7130465821697,0.000204779177661818,0.575806172770323,3.68871420534422
335.140503764393,10744.4766598991,3427.08144237069,1.61194739516753,0.106973387405192,0.399403171194739,0.970724251666234
336.111829374203,27246.2797811697,5344.8174500545,1.65633097456833,0.0976548110812298,0.258418666390155,1.01030635581125
337.121955478694,14846.7783846012,-3803.8248236305,-11.7483629375077,0,-0.427023824739371,20
338.118544064496,2633.7221518307,-498.282786467986,-9.69404592726193,0,-0.302570220486881,20
339.127417019415,644.443514060675,-109.563042185957,-5.61806586462745,1.93106891588357e-08,-0.268837378043819,7.71420222686593
341.065770327894,1143.34693378565,313.94940209913,1.06214140050075,0.288171497734191,0.350031036932584,0.540348976294056
343.077403477831,2593.74205545352,3229.53472059807,2.35358355285536,0.0185934287185335,1.1667961782076,1.73064051683195
344.085173218746,4045.15282411148,-723.219633428273,-5.2096110846619,1.89236880943078e-07,-0.284171149356072,6.72299421873155
345.10093230007,4708.70248645162,1468.54347850487,1.61630454687075,0.106028484254779,0.391634206307024,0.974577447066688
346.081161361165,3911.52626120555,-259.725811546399,-0.444893535841438,0.656396694304109,-0.0991237186539761,0.182833614774794
346.157303095756,1007.63062626994,864.688377208687,2.15397054755615,0.0312424817135272,0.893859382906177,1.50525447570118
348.176890718285,447.306422781095,264.306057727573,1.9479286175419,0.0514235050078725,0.669828339464215,1.28883832532637
349.126445883257,538.521001840656,277.34425181868,2.31366555657824,0.0206860746312156,0.599328290140375,1.68432191280162
350.104631156666,488.292782493239,394.789969600163,1.78568242694611,0.0741506922745926,0.854802183054558,1.12988479002155
351.108264472958,847.452865017953,80.7283467351477,1.79793378313554,0.0721875017476108,0.13127336639449,1.14153798791378
357.085255161193,794.324370197687,-113.404989056295,-1.02475171019828,0.305480356979124,-0.222244268967985,0.515016710560034
359.085128226125,1111.96231940745,1188.37779428475,2.10028412589256,0.0357038548239964,1.04873928377578,1.44728489205554
360.091290601051,534.993446965702,191.346278204846,1.59155448885933,0.111484842980721,0.44112326616557,0.95278417348835
361.077828776589,26709.2197055049,21567.8448311371,2.1367875050038,0.0326152788770585,0.854000127308975,1.4865789036891
362.114736823897,4924.84340173699,2558.17331136663,1.53295237885671,0.125287588756159,0.603542146297465,0.902091948971402
363.115864115992,6548.35087719318,-2155.23857772775,-6.96635788438391,3.25250937294186e-12,-0.575888248161559,11.4877814432334
364.116851488106,2088.12052881847,-94.8603627864413,-0.836027912784766,0.403139200338501,-0.0670749612369573,0.394544969986464
365.114668392979,2453.72311997163,1575.03734068834,1.06572355030809,0.286548628545502,0.715363565888661,0.542801665784302
373.056294482936,345.181698348065,2.84870651849092,0.124267971501085,0.901103105738879,0.0118573749161766,0.0452255134698291
377.095126729185,6929.88216559265,2110.16249143675,1.74012587522575,0.0818369176775784,0.383499078188213,1.08705073634414
378.154694837229,800.64363983642,242.387173161663,1.32448072582893,0.185343440116068,0.381549619847756,0.732022780402204
378.984747090493,392.120981040949,5711.73644689593,3.55412595916401,0.000379237534817833,3.96035052186282,3.42108868515903
379.250867921414,536.375456195018,598.93438636104,1.76464794492677,0.0776229522709654,1.08177095557804,1.1100098435516
379.676301230413,755.732568393081,-397.949330109609,-2.30019038817659,0.0214374361385584,-1.07878999682608,1.6688271563607
380.110001190755,5181.71935259871,3488.51524144159,2.1971364291895,0.0280107040758141,0.742640149813342,1.55267597463242
381.096346520718,13919.1085500339,-6056.87041757369,-3.25694123302593,0.00112619746385956,-0.824054850607348,2.94838545500339
382.124739339064,2500.89564924936,-923.85775531427,-3.11560672363115,0.00183566909625599,-0.665227535400737,2.73620560343003
383.327072993889,3386.43626429434,-1458.21510173328,-3.18372962658686,0.00145390744782337,-0.812497308342135,2.83746323871696
384.078529352799,637.075211650344,148.208483897568,0.743985948908876,0.456884975782994,0.301750239626418,0.340193123060125
393.115426557517,2434.02873336668,-650.520439128176,-8.98097645666075,0,-0.448628273863652,20
394.115875147556,668.180970687512,-113.048821381541,-5.88178833372399,4.05857158991552e-09,-0.267407650187725,8.39162678902642
394.21874704314,606.545316543632,-94.0990214308203,-4.59921196526697,4.24092109396756e-06,-0.243214620140395,5.37253980789239
399.068152535249,1035.15928493688,73.0690918475736,0.569797826654761,0.568814829786714,0.0984024343812562,0.245029089474878
401.108839559671,6377.02737163527,-1207.21976780987,-0.857941641103904,0.390924689101763,-0.302773482437071,0.407906900552498
402.106329007186,3955.61185274358,-902.40407472268,-3.73701794190275,0.000186215640695875,-0.373575095854163,3.72998384439314
403.114623714799,947.293676377897,-211.085911590969,-10.5065554883878,0,-0.363698787945044,20
405.167234106833,618.527774573566,44.9268350923698,0.497683132703517,0.618707398560965,0.101159386895027,0.208514690614896
409.33435855801,2138.3306257913,-186.289874987606,-0.38919043498563,0.697135278572344,-0.131501766945162,0.156682939209233
411.180051965213,2681.30494465171,-328.598828702529,-0.403377306744777,0.686670678514838,-0.188614186110799,0.163251496993567
411.348377729575,3800.804713729,376.693758259425,0.357737361643494,0.720539870390854,0.136334399507362,0.14234198291153
416.882929651787,1167.69064482287,692.93596929493,2.98464863962295,0.00283904227919229,0.67213045501352,2.54682813988584
419.130450923846,3314.76927770927,2650.16855556252,2.39415089712609,0.0166588935853501,0.847598646183337,1.77835384601048
420.153384817811,903.77866281427,399.692192588974,1.74029053437468,0.0818080152981521,0.528316923557113,1.08720414340418
422.327871554953,757.399309351058,-410.317748999428,-5.49325140185404,3.94600432329639e-08,-1.12577938555481,7.40384244326458
425.280828241229,308.980577877671,136.250682157127,1.58005426979523,0.114094438704214,0.527038733960329,0.942735523845886
428.152351509361,42.6070142626382,542.909648064912,4.72971693822901,2.24833092465904e-06,3.78054736517855,5.64813976597839
428.261205588616,39.1071252227125,1962.78144938011,3.99828347643824,6.38035098251555e-05,5.67778637858158,4.19515543012255
433.082989381512,639.727653606542,-22.6571353683902,-0.448701332162163,0.653647123526577,-0.0520224795861095,0.184656645658886
434.160114875375,559.804898351591,453.684868835584,2.26136335213686,0.0237367661839689,0.856335506734796,1.62457844814978
435.193912843478,510.378065139736,314.728342243499,1.88922862379691,0.0588612008456938,0.693013857449805,1.23017088196902
436.173782862635,853.304703926228,678.976412749489,2.17262717211216,0.0298083891016051,0.844548096354655,1.5256614933799
438.191895039919,581.058813177118,295.015998929802,1.68177165975022,0.0926131262205788,0.592369876883291,1.03332745563809
439.173663392001,357.468389245082,988.684110733426,3.69404190688278,0.000220717402693249,1.9129542802582,3.65616342308807
441.041208793989,2065.5589690628,1561.47585913489,2.05430906786334,0.0399457876544608,0.812258350815604,1.39852901096517
443.03887332936,1321.28204278262,903.018323849641,1.81342676044289,0.0697660252499346,0.751413161645431,1.15635601919074
